filename,id,keyword,photographer,score,blue_ratio,core_blue_ratio,vivid_blue_ratio,high_saturation_ratio,mean_saturation,mean_value,blue_saturation,blue_value,mean_blue_hue,target_hue_distance,target_hue_similarity,neutral_dark_ratio,white_ratio,grey_ratio,cyan_green_ratio,purple_ratio
sea_016.jpg,BG5NE9gW4yQ,royal blue sea surface texture,EJ Strat,109.61069792992627,0.9796222222222222,0.9670333333333333,0.9795222222222222,0.9982666666666666,0.9629080891609192,0.7795565128326416,0.9640571475028992,0.7953748106956482,0.6421147584915161,0.031003647380404953,0.7416362718299587,0.0011333333333333334,0.0,0.0010777777777777778,0.00018888888888888888,0.0025555555555555557
sea_017.jpg,WoLPmcftPrY,royal blue sea surface texture,Daniele Levis Pelusi,109.5644525766591,0.9992883895131086,0.9945786516853933,0.9963576779026218,0.9963576779026218,0.8338842988014221,0.8392509818077087,0.8341756463050842,0.8391500115394592,0.592485249042511,0.018625862068600174,0.8447844827616652,0.0,0.0,0.0,0.0,0.0
sea_018.jpg,dRltIJMupdc,saturated blue ocean underwater,Jeremy Bishop,109.4371714371103,0.9858052434456929,0.8773314606741573,0.979494382022472,0.9896722846441948,0.9698499441146851,0.16273614764213562,0.9734306335449219,0.1602196991443634,0.5923610329627991,0.018750078148312088,0.8437493487640659,0.0,5.617977528089888e-05,0.000299625468164794,0.0028558052434456927,0.0
sea_019.jpg,XXBgxhS_-vc,royal blue sea surface texture,Nick Fewings,109.3957707926079,1.0,1.0,1.0,1.0,0.7911272048950195,0.823386013507843,0.7911272048950195,0.823386013507843,0.5990027785301208,0.01210833258099031,0.8990972284917474,0.0,0.0,0.0,0.0,0.0
sea_020.jpg,WZ2eg0HSWtg,royal blue sea surface texture,Tamanna Rumee,109.20883941362464,0.9999812734082397,0.9904868913857678,0.9408333333333333,0.9408333333333333,0.8283891677856445,0.5797183513641357,0.8283963203430176,0.5797125101089478,0.611937940120697,0.000826829009585861,0.9931097582534512,0.0,0.0,0.0,0.0,0.0
sea_021.jpg,VLfXjAYstoI,ultramarine ocean water texture,Jeremy Bishop,108.7768652483269,1.0,1.0,1.0,1.0,0.7783243656158447,0.43001946806907654,0.7783243656158447,0.43001946806907654,0.5949558615684509,0.016155249542660233,0.8653729204778313,0.0,0.0,0.0,0.0,0.0
sea_022.jpg,OmeM44n-CKo,royal blue sea surface texture,Stephane YAICH,108.69487293536774,0.9840471698113208,0.970745283018868,0.9663396226415094,0.9663396226415094,0.8176174759864807,0.6990086436271667,0.8242813944816589,0.6957034468650818,0.6079358458518982,0.003175265259212967,0.9735394561732252,0.0,0.0,0.0,0.0,0.0
sea_023.jpg,5qqWl9-O-so,royal blue sea surface texture,Bekky Bekks,108.02475982343162,0.9948501872659176,0.7283239700374532,0.9936423220973782,0.9980524344569288,0.9718571305274963,0.9775056838989258,0.9725891947746277,0.9774567484855652,0.5987948179244995,0.012316293186611649,0.897364223444903,0.0,4.6816479400749066e-05,9.363295880149813e-05,0.004569288389513109,0.0
sea_024.jpg,8CvIK8QH3WM,saturated blue ocean underwater,Krzysztof Kowalik,107.77218302608773,0.99395,0.9698916666666667,0.9315916666666667,0.9315916666666667,0.8662192225456238,0.6696876287460327,0.869178295135498,0.6681098341941833,0.5930257439613342,0.018085367149776932,0.8492886070851922,0.0,2.5e-05,3.3333333333333335e-05,0.0,0.0
sea_025.jpg,uLpWUd5RlMY,royal blue sea surface texture,engin akyurt,107.65620932702664,0.9999416666666666,0.9992916666666667,0.9941666666666666,0.9941666666666666,0.705394983291626,0.5656659007072449,0.7054128646850586,0.5656583309173584,0.6030367016792297,0.008074409431881424,0.9327132547343214,0.0,0.0,0.0,0.0,0.0
