image_name,colour_rank,hex,red,green,blue,hue,saturation,brightness,proportion_percent,lab_l,lab_a,lab_b
sea_026.jpg,4,#0117BF,1,23,191,233.12,99.36,74.96,5.49,24.9132,57.6112,-83.4432
sea_026.jpg,5,#0124DB,1,36,219,230.41,99.48,85.71,4.91,30.2808,60.5149,-90.5023
sea_026.jpg,6,#0216A8,2,22,168,232.53,99.03,65.77,3.45,21.6193,50.8721,-74.9081
sea_026.jpg,7,#01118C,1,17,140,233.3,98.98,54.84,2.39,16.9615,44.476,-65.5182
sea_026.jpg,8,#010B6F,1,11,111,234.73,98.74,43.46,1.82,11.904,37.664,-55.4011
sea_026.jpg,9,#010950,1,9,80,234.38,98.2,31.49,1.07,7.0845,27.8928,-42.9505
sea_026.jpg,10,#365B9D,54,91,157,218.42,65.63,61.53,0.33,39.05,8.795,-39.8529
sea_027.jpg,1,#0100CC,1,0,204,240.29,99.91,80.0,14.93,24.858,66.9009,-91.1067
sea_027.jpg,2,#000144,0,1,68,239.55,99.72,26.64,11.65,3.91,25.5821,-39.5439
sea_027.jpg,3,#00014F,0,1,79,239.46,99.82,30.95,11.21,5.2607,31.4598,-45.0189
sea_027.jpg,4,#010183,1,1,131,240.02,99.57,51.45,10.3,13.5881,48.1363,-65.7031
sea_027.jpg,5,#000094,0,0,148,239.96,99.82,58.16,9.86,16.2889,52.7451,-71.925
sea_027.jpg,6,#000173,0,1,115,239.75,99.83,45.12,9.75,10.9532,43.6763,-59.7432
sea_027.jpg,7,#0000B8,0,0,184,239.95,99.89,72.21,8.99,21.8508,61.9181,-84.4008
sea_027.jpg,8,#0000A6,0,0,166,240.0,99.82,65.01,8.09,19.0213,57.2821,-78.0748
sea_027.jpg,9,#0001DE,0,1,222,239.95,99.82,87.15,7.77,27.5711,71.2597,-97.1384
sea_027.jpg,10,#000163,0,1,99,239.64,99.64,38.79,7.45,8.319,38.9847,-53.5224
sea_028.jpg,1,#013CA8,1,60,168,218.85,99.17,65.72,19.88,29.5343,28.7029,-61.7357
sea_028.jpg,2,#012D90,1,45,144,221.44,99.17,56.59,17.11,23.4814,29.2053,-57.4938
sea_028.jpg,3,#014FBA,1,79,186,214.93,99.2,73.01,13.59,36.187,23.5628,-61.9017
sea_028.jpg,4,#025BC0,2,91,192,211.85,99.04,75.24,12.5,40.0692,17.6438,-58.9137
sea_028.jpg,5,#1269C9,18,105,201,211.38,91.08,78.81,11.67,44.9266,12.6302,-56.3131
sea_028.jpg,6,#01277D,1,39,125,221.81,98.99,48.93,10.45,19.6948,25.9044,-51.4776
sea_028.jpg,7,#2F7BD1,47,123,209,211.73,77.74,82.04,7.77,51.1746,6.7989,-50.9662
sea_028.jpg,8,#06405B,6,64,91,198.75,93.66,35.51,2.59,25.1234,-6.6564,-20.6756
sea_028.jpg,9,#166F97,22,111,151,198.61,85.39,59.19,2.31,43.8869,-10.2028,-28.7172
sea_028.jpg,10,#044883,4,72,131,208.11,96.75,51.3,2.13,29.9917,5.399,-38.5264
sea_029.jpg,1,#2F78EF,47,120,239,216.96,80.37,93.54,19.21,52.2199,19.4857,-65.7795
sea_029.jpg,2,#1D53BC,29,83,188,219.71,84.51,73.89,18.61,38.0248,22.9292,-60.2053
sea_029.jpg,3,#1744A4,23,68,164,220.75,85.89,64.31,18.24,31.889,22.6603,-55.712
sea_029.jpg,4,#2667D8,38,103,216,218.18,82.15,84.54,17.3,45.6813,21.2174,-63.4349
sea_029.jpg,5,#15398E,21,57,142,222.26,84.93,55.81,10.33,26.9314,21.4436,-50.5923
sea_029.jpg,6,#222959,34,41,89,233.01,61.19,34.75,5.43,18.4814,13.5116,-29.8653
sea_029.jpg,7,#435295,67,82,149,229.39,54.87,58.31,3.62,36.5959,14.7399,-38.7793
sea_029.jpg,8,#6487DA,100,135,218,221.88,54.25,85.44,3.6,57.2463,11.2141,-46.0727
sea_029.jpg,9,#67AAD5,103,170,213,203.41,51.71,83.58,2.08,66.889,-9.4233,-28.3565
sea_029.jpg,10,#41678F,65,103,143,210.36,54.8,56.06,1.57,42.5485,-1.5926,-25.9556
sea_030.jpg,1,#03479F,3,71,159,213.65,98.4,62.42,33.5,31.9664,17.4951,-52.6913
sea_030.jpg,2,#0554AC,5,84,172,211.76,96.89,67.47,22.73,36.5988,14.4718,-52.8798
sea_030.jpg,3,#1062BC,16,98,188,211.57,91.34,73.66,15.24,41.828,12.2688,-53.7147
sea_030.jpg,4,#2273CB,34,115,203,211.3,83.09,79.66,7.68,48.1886,8.3277,-52.2976
sea_030.jpg,5,#023B96,2,59,150,216.8,98.59,58.71,6.29,27.7155,21.946,-53.8769
sea_030.jpg,6,#3D71A5,61,113,165,209.89,62.98,64.51,4.77,46.2754,-0.9191,-32.9119
sea_030.jpg,7,#1A4C8D,26,76,141,213.79,81.87,55.48,2.66,32.6026,8.3479,-40.892
sea_030.jpg,8,#5892C0,88,146,192,206.44,54.21,75.24,2.47,58.4442,-5.7789,-29.5932
sea_030.jpg,9,#314C75,49,76,117,216.37,58.26,45.79,2.45,31.8696,3.2574,-26.6993
sea_030.jpg,10,#458CDD,69,140,221,212.08,68.98,86.78,2.21,57.2138,4.1012,-48.1157
sea_031.jpg,1,#035DEB,3,93,235,216.75,98.87,92.17,23.99,43.9272,33.5967,-77.3403
sea_031.jpg,2,#025FDF,2,95,223,214.82,99.05,87.46,15.85,43.5016,27.5516,-71.2486
sea_031.jpg,3,#0346CC,3,70,204,219.99,98.54,79.87,13.23,35.461,36.3079,-73.3054
sea_031.jpg,4,#054EBF,5,78,191,216.47,97.55,74.72,12.64,36.2824,26.1789,-64.3041
sea_031.jpg,5,#0468DE,4,104,222,212.39,98.19,87.1,11.25,46.0135,21.0573,-66.6341
sea_031.jpg,6,#0437A3,4,55,163,220.92,97.39,63.82,6.55,27.7395,30.4838,-61.7679
sea_031.jpg,7,#084098,8,64,152,216.76,94.95,59.6,5.95,29.2476,20.0936,-52.7619
sea_031.jpg,8,#304172,48,65,114,224.31,58.24,44.84,4.78,28.4969,9.0747,-30.5153
sea_031.jpg,9,#226DCA,34,109,202,213.08,83.14,79.19,3.75,46.4619,11.4529,-54.3773
sea_031.jpg,10,#669EE4,102,158,228,213.43,55.3,89.47,2.01,64.0249,1.7956,-41.0955
sea_032.jpg,1,#023AC9,2,58,201,223.01,99.21,78.63,15.71,32.2993,42.6987,-76.6755
sea_032.jpg,2,#014BD8,1,75,216,219.56,99.33,84.83,15.39,37.7833,38.0251,-76.7868
sea_032.jpg,3,#0229AE,2,41,174,226.25,98.99,68.42,14.39,25.846,43.3183,-71.9664
sea_032.jpg,4,#015CE7,1,92,231,216.38,99.36,90.61,12.93,43.3752,32.5764,-76.0043
sea_032.jpg,5,#021A94,2,26,148,230.02,98.92,57.84,10.8,19.4906,42.615,-66.0756
sea_032.jpg,6,#010E77,1,14,119,233.51,99.01,46.82,8.72,13.5983,39.1253,-58.1282
sea_032.jpg,7,#01075C,1,7,92,235.74,99.11,36.13,7.75,8.4683,33.1818,-48.7339
sea_032.jpg,8,#010448,1,4,72,237.02,99.2,28.18,7.02,5.046,26.2327,-40.4424
sea_032.jpg,9,#0370F3,3,112,243,212.76,98.8,95.39,6.93,49.6082,24.3843,-72.6786
sea_032.jpg,10,#0EA7F6,14,167,246,200.37,94.39,96.38,0.36,65.2531,-7.5829,-48.9835
sea_033.jpg,1,#1C22B1,28,34,177,237.64,83.91,69.34,14.61,25.5032,48.8926,-73.9185
sea_033.jpg,2,#3D3DD5,61,61,213,240.17,71.52,83.34,12.6,36.0926,48.6936,-77.3174
sea_033.jpg,3,#050950,5,9,80,236.41,93.74,31.24,11.15,7.3303,27.5844,-42.1035
sea_033.jpg,4,#060B61,6,11,97,236.7,93.47,38.22,10.91,10.2641,33.1198,-49.3066
sea_033.jpg,5,#242AC4,36,42,196,237.5,81.79,76.94,10.49,29.5365,51.3338,-78.704
sea_033.jpg,6,#090E75,9,14,117,237.4,92.17,45.84,9.95,13.5309,38.6258,-56.6283
sea_033.jpg,7,#534CDF,83,76,223,242.83,65.77,87.49,9.63,41.8451,45.6996,-73.8765
sea_033.jpg,8,#131AA1,19,26,161,237.08,88.32,62.96,9.47,21.635,47.5129,-70.511
sea_033.jpg,9,#0D148E,13,20,142,236.72,90.52,55.58,8.21,18.1389,43.7591,-64.7267
sea_033.jpg,10,#6A63EC,106,99,236,243.02,58.23,92.59,2.98,49.4352,40.2913,-68.7968
sea_034.jpg,1,#3F6BB6,63,107,182,218.16,65.18,71.49,12.69,45.5239,9.6167,-44.4824
sea_034.jpg,2,#041994,4,25,148,231.17,97.53,58.14,12.61,19.479,43.4167,-66.564
sea_034.jpg,3,#194B93,25,75,147,215.57,83.21,57.84,12.28,32.5261,11.7365,-44.6901
sea_034.jpg,4,#083484,8,52,132,219.02,93.58,51.74,11.32,24.1366,20.1207,-48.7104
sea_034.jpg,5,#6B88CD,107,136,205,222.11,47.85,80.25,11.31,57.1551,8.3913,-38.7418
sea_034.jpg,6,#0D1A52,13,26,82,228.69,84.13,32.17,9.58,12.1933,17.8938,-35.7042
sea_034.jpg,7,#2A91EE,42,145,238,208.5,82.49,93.29,7.89,58.7897,3.977,-54.8958
sea_034.jpg,8,#0864CF,8,100,207,212.34,96.08,81.0,7.88,43.6075,18.1194,-61.6626
sea_034.jpg,9,#050E72,5,14,114,234.99,95.43,44.86,7.82,13.1094,37.4064,-55.715
sea_034.jpg,10,#0539AE,5,57,174,221.49,97.19,68.25,6.61,29.4643,33.3434,-65.7242
sea_035.jpg,1,#061273,6,18,115,233.49,94.46,45.07,35.3,13.9117,35.6246,-54.7281
sea_035.jpg,2,#071268,7,18,104,233.2,93.36,40.91,27.71,12.4915,31.9132,-50.1487
sea_035.jpg,3,#071481,7,20,129,233.63,94.52,50.56,15.26,16.1459,39.5205,-59.9828
sea_035.jpg,4,#1028E1,16,40,225,232.91,93.04,88.29,6.38,32.0211,60.6989,-91.3793
sea_035.jpg,5,#0B20BD,11,32,189,233.22,93.94,74.18,4.72,26.049,53.597,-80.3748
sea_035.jpg,6,#09199C,9,25,156,233.39,94.47,61.03,3.68,20.5537,46.051,-69.319
sea_035.jpg,7,#2145EE,33,69,238,229.53,85.96,93.36,2.77,39.1989,50.3233,-86.8161
sea_035.jpg,8,#849BF6,132,155,246,227.93,46.32,96.6,1.43,65.8215,15.5928,-48.1428
sea_035.jpg,9,#3F5FF0,63,95,240,229.1,73.7,94.13,1.42,46.4275,37.4623,-76.0161
sea_035.jpg,10,#5F7CF3,95,124,243,228.29,60.99,95.48,1.34,55.4114,25.5191,-63.291
sea_036.jpg,1,#13267C,19,38,124,229.35,84.33,48.49,25.53,19.9101,27.1631,-50.3952
sea_036.jpg,2,#0F206C,15,32,108,229.04,86.43,42.44,17.03,16.5392,24.8206,-46.0163
sea_036.jpg,3,#172E8E,23,46,142,228.32,83.42,55.51,16.06,24.0539,28.6993,-54.8255
sea_036.jpg,4,#2348C1,35,72,193,226.0,81.95,75.67,12.2,35.598,32.5665,-66.8111
sea_036.jpg,5,#1C3BAB,28,59,171,226.82,83.57,66.97,11.43,30.2734,31.7046,-62.4233
sea_036.jpg,6,#2954D4,41,84,212,224.7,80.78,83.2,8.38,40.6419,32.003,-69.6819
sea_036.jpg,7,#3466DF,52,102,223,222.4,76.67,87.36,5.67,46.3962,25.7387,-66.3492
sea_036.jpg,8,#325AC2,50,90,194,223.44,74.4,76.16,2.21,40.9263,22.8962,-58.8309
sea_036.jpg,9,#4F82EE,79,130,238,220.83,66.75,93.19,1.05,55.786,17.3971,-59.4879
sea_036.jpg,10,#6FA0EF,111,160,239,217.25,53.55,93.77,0.44,65.4632,6.0955,-44.8426
sea_037.jpg,1,#0665B7,6,101,183,207.68,96.79,71.68,19.97,42.4388,7.4641,-49.7953
sea_037.jpg,2,#1D76C2,29,118,194,207.65,85.28,76.15,19.3,48.3658,2.6759,-46.8893
sea_037.jpg,3,#4189CF,65,137,207,209.65,68.43,81.1,14.27,55.5644,0.1943,-42.5992
sea_037.jpg,4,#034E9E,3,78,158,210.88,98.36,62.07,13.57,33.9071,12.4374,-49.0032
sea_037.jpg,5,#0B599C,11,89,156,207.64,92.69,61.09,9.47,37.217,4.4231,-42.1841
sea_037.jpg,6,#6A9DD7,106,157,215,212.07,50.68,84.24,7.75,63.2931,-0.7208,-34.8461
sea_037.jpg,7,#023477,2,52,119,214.2,98.47,46.65,6.89,23.0509,13.6899,-42.2892
sea_037.jpg,8,#3A618A,58,97,138,210.61,58.32,54.18,3.3,40.0587,-0.9712,-26.9815
sea_037.jpg,9,#2A4658,42,70,88,203.28,52.62,34.68,3.07,28.4575,-4.9903,-14.0346
sea_037.jpg,10,#10395E,16,57,94,208.7,82.42,36.67,2.41,23.0116,0.7534,-25.9216
sea_038.jpg,1,#000352,0,3,82,237.79,99.78,32.01,18.1,6.0814,31.4665,-45.5289
sea_038.jpg,2,#000445,0,4,69,236.73,99.72,27.24,16.6,4.72,24.9206,-39.2851
sea_038.jpg,3,#000461,0,4,97,237.68,99.7,38.21,15.75,8.6607,36.7336,-51.9692
sea_038.jpg,4,#000674,0,6,116,237.09,99.6,45.41,11.27,11.8901,41.4049,-58.6543
sea_038.jpg,5,#010989,1,9,137,236.33,99.61,53.57,9.95,15.4332,46.5691,-66.0387
sea_038.jpg,6,#011ABB,1,26,187,231.85,99.54,73.23,9.62,24.7159,55.0764,-81.1673
sea_038.jpg,7,#010E9F,1,14,159,234.77,99.58,62.2,9.5,19.3017,51.1673,-73.2288
sea_038.jpg,8,#202356,32,35,86,236.02,63.12,33.74,3.34,16.4859,15.8226,-31.3679
sea_038.jpg,9,#1E317F,30,49,127,227.73,76.63,49.68,3.16,23.7689,21.4049,-45.986
sea_038.jpg,10,#4D5798,77,87,152,232.49,49.02,59.55,2.7,38.9536,14.91,-36.8979
sea_039.jpg,1,#073FBA,7,63,186,221.12,96.2,73.07,21.92,32.2827,33.9593,-68.3805
sea_039.jpg,2,#0932A1,9,50,161,223.56,94.47,63.01,15.9,26.5629,32.6419,-62.4439
sea_039.jpg,3,#0572E9,5,114,233,211.29,97.88,91.42,13.03,49.471,19.1526,-67.2324
sea_039.jpg,4,#0364E7,3,100,231,214.54,98.71,90.41,12.24,45.3362,27.4705,-72.511
sea_039.jpg,5,#034ED9,3,78,217,218.92,98.67,85.06,9.92,38.6881,36.0985,-75.6373
sea_039.jpg,6,#107EE8,16,126,232,209.52,93.02,91.0,9.85,52.7544,11.6917,-61.3371
sea_039.jpg,7,#09257F,9,37,127,225.35,93.24,49.74,6.71,19.7774,28.0191,-52.6475
sea_039.jpg,8,#6592E5,101,146,229,218.52,56.0,89.67,4.3,60.8497,8.2764,-46.376
sea_039.jpg,9,#08205C,8,32,92,222.61,91.71,36.15,3.08,14.7643,17.1651,-38.3432
sea_039.jpg,10,#19445F,25,68,95,203.18,73.65,37.17,3.06,27.1282,-4.8724,-20.2518
sea_040.jpg,1,#0186DC,1,134,220,203.58,99.75,86.46,14.62,54.3006,1.7075,-52.3781
sea_040.jpg,2,#0E94DD,14,148,221,201.27,93.59,86.63,13.4,58.378,-5.6955,-46.1338
sea_040.jpg,3,#0176D4,1,118,212,206.72,99.74,83.29,12.37,49.1811,8.3905,-56.0101
sea_040.jpg,4,#0164CB,1,100,203,210.55,99.7,79.76,10.43,43.4639,16.2553,-60.0753
sea_040.jpg,5,#0150C0,1,80,192,215.12,99.61,75.28,10.29,37.0207,24.9596,-63.9313
sea_040.jpg,6,#2DA6E3,45,166,227,200.24,80.36,89.05,9.18,64.3232,-11.6054,-40.1778
sea_040.jpg,7,#0162B2,1,98,178,207.15,99.45,69.65,8.68,41.0188,7.4153,-49.0352
sea_040.jpg,8,#027AC4,2,122,196,202.9,98.73,76.72,8.65,49.3438,-0.5291,-46.1789
sea_040.jpg,9,#6BB2E0,107,178,224,203.29,52.33,87.81,7.79,69.8179,-9.9175,-29.7471
sea_040.jpg,10,#013D90,1,61,144,214.74,99.14,56.5,4.59,27.8456,17.9884,-50.2071
sea_041.jpg,1,#052B99,5,43,153,224.49,96.52,59.81,16.95,23.9087,34.0302,-61.8503
sea_041.jpg,2,#053BBB,5,59,187,222.15,97.43,73.34,16.82,31.2288,37.0577,-70.533
sea_041.jpg,3,#06227A,6,34,122,225.94,94.68,47.8,15.8,18.1955,28.6052,-52.1164
sea_041.jpg,4,#021656,2,22,86,225.84,98.01,33.61,13.31,10.8047,21.7309,-40.5024
sea_041.jpg,5,#0756E2,7,86,226,218.26,96.87,88.45,12.67,41.5353,34.2365,-75.8952
sea_041.jpg,6,#106EE5,16,110,229,213.6,92.9,89.68,7.42,48.0563,20.5773,-67.0379
sea_041.jpg,7,#1449B5,20,73,181,220.01,89.23,71.14,5.97,34.6413,25.8951,-61.5973
sea_041.jpg,8,#1043DE,16,67,222,225.11,92.85,86.94,4.91,36.6889,45.1908,-81.6607
sea_041.jpg,9,#1489ED,20,137,237,207.79,91.51,93.03,4.67,56.1625,7.1761,-58.7351
sea_041.jpg,10,#14ADF4,20,173,244,199.08,91.91,95.61,1.49,66.8011,-11.1512,-45.4677
sea_042.jpg,1,#0571CD,5,113,205,207.66,97.41,80.48,21.6,47.3354,8.8328,-54.8864
sea_042.jpg,2,#0D7FD9,13,127,217,206.72,93.8,85.25,14.85,52.0493,5.4548,-54.2312
sea_042.jpg,3,#0666BC,6,102,188,208.51,96.82,73.74,14.83,42.8814,9.3518,-52.1354
sea_042.jpg,4,#065BAA,6,91,170,208.95,96.65,66.72,11.69,38.5317,9.0521,-48.6305
sea_042.jpg,5,#065298,6,82,152,208.88,95.76,59.65,9.82,34.6972,7.447,-44.0158
sea_042.jpg,6,#398DE3,57,141,227,210.45,74.87,89.21,8.07,57.5739,3.9109,-51.0325
sea_042.jpg,7,#629DEB,98,157,235,214.23,58.36,92.16,6.39,63.8516,3.7571,-45.1644
sea_042.jpg,8,#074883,7,72,131,208.51,94.55,51.52,6.33,30.3401,5.2607,-38.3242
sea_042.jpg,9,#83AEF1,131,174,241,216.73,45.6,94.52,5.53,70.4246,3.2279,-38.043
sea_042.jpg,10,#19456D,25,69,109,208.01,77.06,42.56,0.9,28.4192,-0.5548,-27.0254
sea_043.jpg,1,#095CD3,9,92,211,215.4,95.72,82.85,12.29,41.8748,25.0079,-67.1806
sea_043.jpg,2,#3B91E9,59,145,233,210.47,74.51,91.18,11.87,58.8786,3.9044,-51.7389
sea_043.jpg,3,#499DEB,73,157,235,209.11,68.77,92.14,11.41,62.8359,-0.3507,-46.8039
sea_043.jpg,4,#136BDD,19,107,221,213.73,91.51,86.64,11.32,46.8735,19.211,-64.5659
sea_043.jpg,5,#2F84E5,47,132,229,211.97,79.43,89.7,11.18,54.7948,8.7518,-56.178
sea_043.jpg,6,#2178E1,33,120,225,212.94,85.38,88.38,10.91,50.8595,13.8294,-60.6235
sea_043.jpg,7,#5AA8EC,90,168,236,208.16,61.78,92.72,10.75,66.6968,-3.5085,-41.5045
sea_043.jpg,8,#0649BF,6,73,191,218.1,96.94,74.96,9.62,35.2726,29.1731,-66.3161
sea_043.jpg,9,#72B3EC,114,179,236,208.0,51.66,92.47,6.55,70.7626,-5.1281,-34.7479
sea_043.jpg,10,#05339E,5,51,158,221.93,96.93,61.99,4.11,26.3594,31.113,-61.2044
sea_044.jpg,1,#1E67B2,30,103,178,210.37,82.92,69.74,16.16,43.1064,5.677,-45.808
sea_044.jpg,2,#1575BB,21,117,187,205.35,88.76,73.47,14.19,47.6301,-0.0124,-44.1331
sea_044.jpg,3,#1F8DC1,31,141,193,199.45,83.8,75.68,12.55,55.1299,-10.9536,-35.5128
sea_044.jpg,4,#2585C5,37,133,197,203.99,81.34,77.08,12.29,53.0278,-4.604,-40.8494
sea_044.jpg,5,#2298C4,34,152,196,196.39,82.72,77.02,11.11,58.7925,-15.8792,-31.7339
sea_044.jpg,6,#1A57A5,26,87,165,213.65,84.5,64.66,11.09,37.2987,10.7851,-47.4758
sea_044.jpg,7,#4477BC,68,119,188,214.39,64.01,73.78,7.71,49.5831,4.7671,-41.407
sea_044.jpg,8,#0B78AE,11,120,174,199.66,93.41,68.06,7.57,47.8171,-7.8667,-35.8515
sea_044.jpg,9,#3EADCB,62,173,203,192.96,69.38,79.59,4.86,65.7841,-21.3351,-24.5568
sea_044.jpg,10,#6E9CDA,110,156,218,214.69,49.73,85.62,2.47,63.3421,1.8219,-36.7024
sea_045.jpg,1,#2055BB,32,85,187,219.38,82.9,73.52,22.34,38.6978,21.1764,-58.5478
sea_045.jpg,2,#194DAB,25,77,171,218.81,85.12,67.07,20.39,34.8808,19.8721,-55.0428
sea_045.jpg,3,#2B63CF,43,99,207,219.45,79.2,81.26,13.86,44.2477,20.7793,-60.9784
sea_045.jpg,4,#13439A,19,67,154,218.72,87.47,60.31,13.31,30.5872,19.1595,-51.6691
sea_045.jpg,5,#195796,25,87,150,210.17,83.42,58.83,9.39,36.436,4.5237,-39.9458
sea_045.jpg,6,#174FA1,23,79,161,215.65,85.87,63.2,7.25,34.6761,14.276,-49.4791
sea_045.jpg,7,#1B6FAA,27,111,170,204.57,84.02,66.54,6.34,45.0206,-2.8245,-37.9951
sea_045.jpg,8,#417CE8,65,124,232,218.61,72.01,90.88,4.52,53.4229,16.5616,-60.0229
sea_045.jpg,9,#408BAD,64,139,173,199.07,63.28,68.0,1.44,54.4843,-12.3232,-25.2769
sea_045.jpg,10,#315476,49,84,118,209.48,58.08,46.26,1.16,34.7167,-1.8066,-22.9871
sea_046.jpg,1,#3E99E9,62,153,233,208.02,73.33,91.23,13.55,61.3545,-0.6433,-47.8759
sea_046.jpg,2,#56B5EB,86,181,235,201.79,63.43,92.12,12.31,70.1222,-11.8732,-35.3312
sea_046.jpg,3,#6CC4ED,108,196,237,198.72,54.31,92.75,12.21,75.4179,-15.5305,-27.971
sea_046.jpg,4,#47A6EA,71,166,234,205.21,69.51,91.81,12.13,65.3399,-6.1461,-42.3953
sea_046.jpg,5,#2E7FCD,46,127,205,209.58,77.32,80.23,10.67,51.8967,2.9824,-47.19
sea_046.jpg,6,#3086E1,48,134,225,211.07,78.53,88.3,9.32,55.0878,6.5581,-53.7057
sea_046.jpg,7,#2060B1,32,96,177,213.25,82.05,69.33,8.85,41.0681,9.7655,-48.4601
sea_046.jpg,8,#80D5EF,128,213,239,194.08,46.47,93.74,7.45,80.9544,-19.0158,-20.8107
sea_046.jpg,9,#124395,18,67,149,217.54,87.59,58.39,7.11,30.2729,16.8633,-49.1911
sea_046.jpg,10,#082873,8,40,115,221.82,93.3,45.28,6.41,19.3945,21.1812,-46.0155
sea_047.jpg,1,#2D67CC,45,103,204,218.17,77.88,80.09,20.8,45.1332,17.4589,-57.8253
sea_047.jpg,2,#3973D6,57,115,214,218.01,73.23,83.89,20.37,49.3918,15.1355,-56.4839
sea_047.jpg,3,#2660BD,38,96,189,217.08,80.02,74.21,20.24,41.8341,15.7076,-54.4879
sea_047.jpg,4,#457FDE,69,127,222,217.37,68.71,86.95,15.43,53.6753,12.1039,-53.9885
sea_047.jpg,5,#528AE3,82,138,227,216.82,63.81,89.04,12.7,57.6234,9.1803,-50.653
sea_047.jpg,6,#2265B7,34,101,183,213.05,81.61,71.62,5.03,42.6886,9.5628,-49.2696
sea_047.jpg,7,#2079C0,32,121,192,206.65,83.11,75.3,2.66,49.2829,0.1807,-44.1869
sea_047.jpg,8,#3086B9,48,134,185,202.42,74.21,72.46,1.59,52.9817,-8.142,-34.1706
sea_047.jpg,9,#4EA8C7,78,168,199,195.26,60.97,77.95,0.93,64.7219,-17.7279,-23.821
sea_047.jpg,10,#2A3B55,42,59,85,215.55,51.3,33.5,0.25,24.7062,1.0578,-17.8768
sea_048.jpg,1,#14234B,20,35,75,223.82,73.02,29.46,18.61,14.7734,9.22,-26.7737
sea_048.jpg,2,#4275EF,66,117,239,222.43,72.25,93.54,15.67,51.8466,23.9553,-66.3514
sea_048.jpg,3,#1B2F67,27,47,103,223.95,73.73,40.26,15.63,21.0367,12.9113,-35.0331
sea_048.jpg,4,#2A4AA5,42,74,165,224.38,74.48,64.63,13.73,34.1941,21.0877,-52.4244
sea_048.jpg,5,#355DCC,53,93,204,224.13,74.14,79.91,12.93,42.5545,24.8409,-61.7156
sea_048.jpg,6,#223C84,34,60,132,224.19,73.89,51.69,12.0,27.4281,16.6917,-43.245
sea_048.jpg,7,#4E88EC,78,136,236,217.97,66.86,92.46,4.97,57.3454,12.7869,-55.9591
sea_048.jpg,8,#3B68B3,59,104,179,217.91,66.86,70.29,3.04,44.2406,9.8466,-44.7561
sea_048.jpg,9,#6AA4E3,106,164,227,211.3,53.06,88.92,1.89,65.875,-1.1702,-37.414
sea_048.jpg,10,#274463,39,68,99,211.65,60.29,38.85,1.54,27.9028,-0.0973,-21.7492
sea_049.jpg,1,#010D57,1,13,87,231.72,98.95,34.22,21.83,8.839,28.2503,-44.8167
sea_049.jpg,2,#01186E,1,24,110,227.71,98.73,43.23,19.27,14.2875,30.2901,-51.054
sea_049.jpg,3,#022A89,2,42,137,222.19,98.48,53.79,14.93,21.9158,28.6147,-55.6289
sea_049.jpg,4,#000A48,0,10,72,231.62,99.78,28.31,14.57,6.2592,23.261,-38.6724
sea_049.jpg,5,#085591,8,85,145,206.28,94.33,57.03,6.37,35.3232,2.5571,-38.9637
sea_049.jpg,6,#0375B4,3,117,180,201.41,98.19,70.69,5.71,47.0628,-3.6014,-40.9403
sea_049.jpg,7,#0393C8,3,147,200,196.08,98.66,78.39,5.36,57.133,-13.5263,-36.3147
sea_049.jpg,8,#054FA6,5,79,166,212.28,97.17,65.03,4.28,34.7714,15.0317,-52.1374
sea_049.jpg,9,#043072,4,48,114,216.27,96.65,44.85,3.86,21.3031,15.1944,-42.2057
sea_049.jpg,10,#15B0D9,21,176,217,192.7,90.56,85.17,3.81,66.551,-22.0413,-31.2766
sea_050.jpg,1,#236ECC,35,110,204,213.5,82.69,80.14,12.61,46.8361,12.091,-55.1756
sea_050.jpg,2,#1566CE,21,102,206,213.83,89.66,80.83,11.93,44.3861,16.9867,-60.1483
sea_050.jpg,3,#3276CB,50,118,203,213.23,75.41,79.55,11.41,49.4532,7.9499,-50.0895
sea_050.jpg,4,#0C5DCF,12,93,207,214.85,94.38,81.01,11.39,41.9138,22.3359,-64.4262
sea_050.jpg,5,#024ED0,2,78,208,217.9,99.15,81.45,11.36,37.7393,32.8151,-71.8968
sea_050.jpg,6,#0554CE,5,84,206,216.3,97.48,80.72,10.68,39.3999,27.6838,-68.104
sea_050.jpg,7,#4380CB,67,128,203,213.15,66.78,79.57,9.72,52.9024,4.4461,-44.5898
sea_050.jpg,8,#0147D1,1,71,209,219.87,99.55,82.1,7.97,36.1976,37.8134,-75.3799
sea_050.jpg,9,#588BCB,88,139,203,213.54,56.33,79.41,7.13,56.8498,1.9099,-38.0834
sea_050.jpg,10,#719BD0,113,155,208,213.15,45.8,81.53,5.79,62.9867,-0.395,-31.4426
sea_051.jpg,1,#010C85,1,12,133,234.98,99.2,52.17,26.92,15.3098,44.3087,-63.9861
sea_051.jpg,2,#010E95,1,14,149,234.83,99.02,58.36,23.52,17.8782,48.3652,-69.5792
sea_051.jpg,3,#0211A5,2,17,165,234.25,99.07,64.69,22.06,20.5623,52.0713,-75.0102
sea_051.jpg,4,#010A75,1,10,117,235.04,99.37,45.96,14.51,12.7241,40.0174,-58.1828
sea_051.jpg,5,#1C35DC,28,53,220,232.11,87.32,86.23,3.42,33.9031,52.9938,-85.2256
sea_051.jpg,6,#1B3694,27,54,148,226.49,81.7,58.22,3.25,26.9293,26.2841,-54.3604
sea_051.jpg,7,#394AD7,57,74,215,233.43,73.57,84.17,2.41,38.9778,41.0197,-73.8053
